,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,SMA_10,EMA_10,RSI_10,MACD,MACD_Histogram,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,ATRr_14,stoch_k,stoch_d
308,308,308,308,308,308,2016-04-05,19.5,19.5,19.5,19.5,8.106600761413574,200,19.666000175476075,19.55152703056289,55.37927955911268,0.4621524718960792,0.0104374558530908,17.53001349930668,19.03000011444092,20.52998672957516,15.7644414725565,0.6566680265066973,0.5621725000545429,68.1372655579265,73.81019468560106
309,309,309,309,309,309,2016-04-06,19.600000381469727,19.600000381469727,19.600000381469727,19.600000381469727,8.148174285888672,500,19.69300022125244,19.56034036709141,57.13549569010964,0.4374028505663574,-0.0114497323813048,17.679169987121515,19.11250009536743,20.545830203613345,14.99887613963525,0.6700586219802815,0.5291602058661669,65.190468412156,69.59504940123651
310,310,310,310,310,310,2016-04-07,19.65999984741211,20.18000030517578,19.31999969482422,19.530000686645508,8.119072914123535,601400,19.694000244140625,19.554824061555788,55.438408639506505,0.4074434524950838,-0.0331273043620626,17.800681965701322,19.179500102996823,20.55831824029233,14.3780404065908,0.6271018179149335,0.5527916633318996,53.746287374805114,62.35800711496253
311,311,311,311,311,311,2016-04-08,19.6200008392334,20.700000762939453,19.6200008392334,19.89999961853028,8.272891998291016,451200,19.75500011444092,19.617583253732967,62.05733780888264,0.408843343700763,-0.0253819305251067,17.930870933770745,19.26500005722046,20.59912918067017,13.850289327662743,0.7379827972227596,0.596877978547788,50.19235066440507,56.37636881712206
312,312,312,312,312,312,2016-04-11,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,8.293676376342773,100,19.79000015258789,19.678022800861417,62.88511252077221,0.4092696364364236,-0.0199645102315569,18.153762818361404,19.366500091552734,20.579237364744063,12.524072676614404,0.7405717562598005,0.5578153475343376,49.09502636477597,51.01122146799539
313,313,313,313,313,313,2016-04-12,20.940000534057617,20.940000534057617,20.940000534057617,20.940000534057617,8.705243110656738,900,19.8790002822876,19.90747329780618,74.92154480293952,0.4839139257465916,0.0437438232628888,18.20436006683233,19.498000144958496,20.791640223084663,13.269464237445508,1.0573421902589204,0.5886856635072154,69.60783433749599,56.29840378889234
314,314,314,314,314,314,2016-04-13,20.63999938964844,20.63999938964844,20.63999938964844,20.63999938964844,8.580524444580078,1300,19.951000213623047,20.04065985995932,67.5459928568221,0.5129495149598462,0.0582235299809146,18.440109257229125,19.63000011444092,20.81989097165271,12.12318747096128,0.9244083686692912,0.5680653407128828,79.9749580418302,66.22593958136738
315,315,315,315,315,315,2016-04-14,20.96999931335449,21.100000381469727,20.559999465942383,20.700000762939453,8.605469703674316,632900,20.013000297546387,20.16054002413752,68.24078254649721,0.5346390517859234,0.0639304534455935,18.721738647802145,19.762000179290773,20.8022617107794,10.527897197154685,0.9508484430383524,0.56606073891377,87.43446449496969,79.00575229143196
316,316,316,316,316,316,2016-04-15,20.90999984741211,21.61000061035156,20.64999961853028,21.0,8.730185508728027,859000,20.15100021362305,20.313169110657974,71.61650935450179,0.569471088987413,0.0790099925176665,18.760181591169847,19.864000225067137,20.967818858964428,11.113759780412607,1.0145771868889135,0.5941993284090643,78.78197497253457,82.06379916977816
317,317,317,317,317,317,2016-04-18,21.01000022888184,21.309999465942383,20.63999938964844,20.700000762939453,8.605469703674316,526000,20.246000289916992,20.38350213834552,64.05189218257544,0.5663398845337504,0.060703030451203,18.8790037318328,19.95250024795532,21.02599676407785,10.760521265825192,0.8481615933343248,0.5996136675440381,70.85515160552808,79.02386369101077
318,318,318,318,318,318,2016-04-19,19.89999961853028,20.93000030517578,19.8799991607666,20.450000762939453,8.904431343078613,763800,20.34100036621093,20.3955927973626,58.34553705793192,0.5374896259500161,0.025482217493975,18.9372494207947,20.003500270843507,21.06975112089232,10.660642743639636,0.7093787273771028,0.6317842016077079,61.21652259907992,70.2845497257142
319,319,319,319,319,319,2016-04-20,20.190000534057617,20.540000915527344,19.690000534057617,19.89999961853028,8.664950370788574,840600,20.371000289916992,20.305484946665807,47.91159272914247,0.4648861739335324,-0.0376969876180069,19.00971662948293,20.03200025558472,21.05428388168649,10.206505721432183,0.4354383491606012,0.6473710715986951,44.97817794139712,59.01661738200172
320,320,320,320,320,320,2016-04-22,19.700000762939453,20.739999771118164,19.700000762939453,20.0,8.708494186401367,542000,20.41800022125244,20.249942229090205,49.7277955952552,0.4106825177537203,-0.0735205150382553,19.0607435515996,20.056000232696533,21.051256913793463,9.924777319003056,0.471866437191453,0.6754159242129619,34.78894237977061,46.99454764008255
321,321,321,321,321,321,2016-04-25,20.020000457763672,20.14999961853028,19.63999938964844,19.71999931335449,8.586572647094727,442800,20.400000190734865,20.15358897168371,44.861363395014656,0.3411988859972013,-0.1144033174358195,19.1320292604787,20.07750015258789,21.022971044697083,9.418213272804538,0.3109403249655437,0.663600517403045,24.163015775182913,34.64337869878355
322,322,322,322,322,322,2016-04-26,19.89999961853028,20.200000762939453,19.71999931335449,20.040000915527344,8.725909233093262,313900,20.409000205993653,20.13293659783709,50.95600105366145,0.3083990301106176,-0.1177625386579225,19.179359301273447,20.09950017929077,21.019641057308096,9.155858303037588,0.4676683944899644,0.6504862982726143,26.200879545568114,28.384279233507215
323,323,323,323,323,323,2016-04-27,20.049999237060547,20.459999084472656,20.049999237060547,20.200000762939453,8.795578956604004,306200,20.335000228881835,20.14513008240116,53.7934023634466,0.2919501390516039,-0.107369143773549,19.18615051994527,20.107000255584715,21.02784999122416,9.15949394672814,0.5504971135655251,0.6340228604628593,29.112097638442354,26.49199765306446
324,324,324,324,324,324,2016-04-28,20.209999084472656,20.270000457763672,19.799999237060547,20.25,8.817349433898926,279500,20.296000289917,20.164197340146405,54.70332098362135,0.2797243072574744,-0.0956759804541428,19.20482119567894,20.12350025177001,21.042179307861097,9.130410163214766,0.5688487167478435,0.6223070290510122,33.842440191447075,29.71847245848585
325,325,325,325,325,325,2016-04-29,20.100000381469727,20.18000030517578,19.559999465942383,19.559999465942383,8.516904830932617,1075100,20.182000160217285,20.054343181200217,42.016294424888216,0.2119151450750536,-0.1307881141092509,19.14650318642745,20.097500228881835,21.048497271336217,9.463834124880048,0.2174014539770586,0.6271422794087945,23.362077267846477,28.772205032578636
326,326,326,326,326,326,2016-05-02,19.76000022888184,20.020000457763672,19.61000061035156,19.71999931335449,8.586572647094727,426000,20.054000091552734,19.993553387046447,45.285741463614464,0.1691368417903582,-0.138853133915157,19.16058952379629,20.10250015258789,21.04441078137949,9.371079434319451,0.2969548131524321,0.6152036160093026,13.154373058124703,23.452963505806085
327,327,327,327,327,327,2016-05-03,19.5,20.38999938964844,19.5,19.940000534057617,8.682365417480469,672400,19.97800006866455,19.98381650468484,49.62528412790568,0.1512435466599768,-0.1253971432364307,19.180729765130216,20.11200017929077,21.043270593451325,9.260843335905289,0.4076532215467224,0.6348318855555422,9.552655365275612,15.35636856374893
328,328,328,328,328,328,2016-05-04,19.76000022888184,20.190000534057617,19.530000686645508,19.770000457763672,8.608343124389648,290300,19.91000003814697,19.94494085979008,46.46142262525586,0.1219397504100463,-0.123760751589089,19.222715898021324,20.125500202178955,21.028284506336583,8.971546496617144,0.3031092572289499,0.6366295971167754,13.818064206692734,12.175030876697683
329,329,329,329,329,329,2016-05-05,20.0,20.209999084472656,19.670000076293945,19.75,8.59963607788086,376600,19.895000076293947,19.90949706710097,46.0774053309806,0.0959958307868191,-0.1197637369698529,19.24543916039661,20.13300018310547,21.020561205814325,8.816977247669708,0.2842400841710327,0.62972741219245,15.165888058856027,12.845535876941456
330,330,330,330,330,330,2016-05-06,19.770000457763672,19.770000457763672,19.13999938964844,19.13999938964844,8.334025382995605,958200,19.80900001525879,19.769588398473235,35.995287825738544,0.0259144111019757,-0.1518761253237571,19.15917732405521,20.11350011825561,21.067822912456016,9.489375678917554,-0.0100479285014049,0.6297469590440777,8.214854776385296,12.399602347311351
331,331,331,331,331,331,2016-05-09,19.11000061035156,19.530000686645508,19.07999992370605,19.200000762939453,8.360156059265137,484100,19.757000160217284,19.66602701019437,37.49014816715941,-0.0245015706803322,-0.161833685684852,19.047184640196893,20.07850017547608,21.109815710755253,10.272834387688295,0.0740879573297578,0.6169079450363195,6.111622772612347,9.830788535951223
332,332,332,332,332,332,2016-05-10,19.3799991607666,19.540000915527344,19.299999237060547,19.5,8.490778923034668,440900,19.70300006866455,19.63584028106812,44.66927289926426,-0.039790488257875,-0.1416980826099159,18.995237771272294,20.0560001373291,21.116762503385907,10.578005173449013,0.2379242726172824,0.5971288170038807,10.595914084642834,8.307463877880158
333,333,333,333,333,333,2016-05-11,19.68000030517578,19.93000030517578,19.40999984741211,19.6200008392334,8.543033599853516,390200,19.645000076293947,19.63296038255271,47.35641191903933,-0.041742815557761,-0.1149203279278415,18.99525368106672,19.99000015258789,20.98474662410906,9.952440859710476,0.3140233094827238,0.5916196484866173,21.43930695943118,12.715614605562118
334,334,334,334,334,334,2016-05-12,19.88999938964844,20.40999984741211,19.790000915527344,19.90999984741211,8.669304847717285,468600,19.61100006103516,19.683331194345325,53.42943565602238,-0.0196628911025804,-0.0742723227781287,19.00430485447152,19.95350017547608,20.902695496480632,9.514073347102997,0.4770856813653875,0.6057896027505904,39.32544964987,23.786890231314672
335,335,335,335,335,335,2016-05-13,20.040000915527344,20.040000915527344,19.299999237060547,19.309999465942383,8.408048629760742,517400,19.58600006103516,19.615452698272065,42.23006230208325,-0.0500030047537691,-0.083689949143454,18.96041106317176,19.88400011062622,20.807589158080685,9.289771095514,0.1892553856794522,0.6153761795876207,36.44726027988513,32.40400562972877
336,336,336,336,336,336,2016-05-16,19.420000076293945,19.56999969482422,19.18000030517578,19.18000030517578,8.351446151733398,406900,19.532000160217287,19.53627953589092,40.20143972154788,-0.0835742176783469,-0.0938089296544254,18.974510825842167,19.79300012588501,20.61148942592785,8.270492546225297,0.1255297285638668,0.5992778374488605,28.019337025483576,34.59734898507957
337,337,337,337,337,337,2016-05-17,19.06999969482422,19.32999992370605,18.780000686645508,19.200000762939453,8.360156059265137,362000,19.45800018310547,19.475137940808832,40.688491774906005,-0.1073285591773895,-0.0940506169227744,18.974209596198094,19.71800012588501,20.461790655571924,7.544279591625488,0.1517841097253564,0.5957579374210735,16.55998053499331,27.008859280120674
338,338,338,338,338,338,2016-05-18,19.200000762939453,19.89999961853028,19.0,19.56999969482422,8.521258354187012,959500,19.43800010681152,19.49238553244799,49.19429209012659,-0.0952008087009019,-0.0655382931570294,19.008645901948764,19.67400007247925,20.339354243009733,6.763791481948887,0.4218458512312992,0.6174894860720187,27.159839916127396,23.913052492201427
339,339,339,339,339,339,2016-05-19,19.559999465942383,19.56999969482422,18.90999984741211,19.0,8.273070335388184,701100,19.363000106811523,19.40286089018472,39.49840737374251,-0.1300841615192531,-0.0803373167803045,18.911200509715226,19.629000091552733,20.346799673390244,7.313664256860576,0.0618553510838347,0.6205259404534911,29.24333607539219,24.321052175504295
340,340,340,340,340,340,2016-05-20,19.040000915527344,19.64999961853028,19.040000915527344,19.440000534057617,8.464654922485352,427900,19.393000221252443,19.409613552707064,48.24710570376536,-0.1208322254091562,-0.0568683045361661,18.899775314215827,19.601000118255616,20.302224922295405,7.154990049581149,0.3852011628293291,0.6226312031732858,34.1513093818588,30.184828457792793
341,341,341,341,341,341,2016-05-23,19.14999961853028,19.39999961853028,18.940000534057617,19.18000030517578,8.351446151733398,450600,19.39100017547608,19.36786568951956,44.06365047612758,-0.1329473110979826,-0.0551867121799939,18.8519085923882,19.57400016784668,20.29609174330516,7.378068552841116,0.2271815126628955,0.6138718315179583,26.175857634488626,29.856834363913208
342,342,342,342,342,342,2016-05-24,19.350000381469727,19.46999931335449,19.1200008392334,19.13999938964844,8.334025382995605,783600,19.35500011444092,19.32643545317936,43.420062391878986,-0.1441150745019754,-0.0530835804671894,18.816570297390665,19.52900009155273,20.241429885714805,7.296121571224028,0.2269901504036474,0.5950237345608538,29.038832311984738,29.788666442777387
343,343,343,343,343,343,2016-05-25,18.75,18.8799991607666,18.25,18.31999969482422,8.254328727722168,361200,19.225,19.143447133478418,32.58097257085118,-0.2166354907218277,-0.1004831973496333,18.61372043709365,19.43500003814697,20.256279639200297,8.451552348251273,-0.1788189685295506,0.6160934242101596,16.622138248313906,23.945609398262423
344,344,344,344,344,344,2016-05-27,18.25,18.61000061035156,18.25,18.450000762939453,8.312905311584473,365600,19.079000091552736,19.017365975198604,35.420761188545555,-0.2606142445404735,-0.1155695609346233,18.50637027868365,19.345000076293942,20.18362987390424,8.670248584159813,-0.033608104496659,0.5978010803629615,11.528614482413007,19.06319501423722
345,345,345,345,345,345,2016-05-30,18.309999465942383,18.600000381469727,18.270000457763672,18.299999237060547,8.245318412780762,118700,18.97800006866455,18.886935659173503,33.60597177915573,-0.3040665039324253,-0.12721745626126,18.33511869162409,19.282000064849854,20.22888143807562,9.82140203341132,-0.0185448016808569,0.578672426315889,4.938267244287226,11.029673325004715
346,346,346,346,346,346,2016-05-31,18.290000915527344,19.1299991607666,18.290000915527344,18.850000381469727,8.49312973022461,1077900,18.945000076293944,18.88022015413645,45.07144375508435,-0.2907704163928244,-0.0911370949773273,18.29617775807462,19.23850011825561,20.18082247843661,9.79621440745077,0.2938604912700638,0.5973385562391234,13.117290764134543,9.86139083027826
347,347,347,347,347,347,2016-06-01,18.96999931335449,18.96999931335449,18.100000381469727,18.200000762939453,8.200261116027832,889800,18.845000076293942,18.75654390119154,36.74017509713899,-0.3288914522329556,-0.1034065046539668,18.16409390428561,19.151500129699706,20.1389063551138,10.31152879646064,0.0181824145572811,0.6168142973568012,11.473866300487147,9.843141436302973
348,348,348,348,348,348,2016-06-02,18.190000534057617,18.309999465942383,17.770000457763672,17.770000457763672,8.006522178649902,535700,18.66500015258789,18.57717236602284,32.345411640531246,-0.3893123285635127,-0.1310619047876191,17.937870572110956,19.051500129699708,20.16512968728846,11.690728289188057,-0.0753707160533523,0.611327490986903,10.70227308146523,11.764476715362308
349,349,349,349,349,349,2016-06-03,17.8799991607666,18.200000762939453,17.8799991607666,18.200000762939453,8.200261116027832,524200,18.585000228881835,18.508595710916765,40.28237379489329,-0.3979119956054724,-0.111729257463663,17.849911365419068,18.97400016784668,20.09808897027429,11.848727653460136,0.155721414875908,0.5983755491431756,8.172279184182008,10.116139522044797
350,350,350,350,350,350,2016-06-06,18.25,18.25,17.559999465942383,17.559999465942383,7.911900520324707,632600,18.39700012207032,18.33612366637597,33.73701713947613,-0.4511692513605574,-0.1319892105749984,17.617119079061823,18.895000171661376,20.17288126426093,13.526129462714833,-0.0223493459016766,0.6049201909228142,6.729271902952608,8.534608056199952
351,351,351,351,351,351,2016-06-07,17.68000030517578,18.040000915527344,17.540000915527344,18.030000686645508,8.123666763305664,536600,18.282000160217287,18.28046494278861,41.494022998969335,-0.4502605167381048,-0.1048643807620366,17.513499474453933,18.83650016784668,20.159500861239422,14.047202841333204,0.1952006581595365,0.5974258915711469,13.650176428516865,9.517242505217162
352,352,352,352,352,352,2016-06-08,18.049999237060547,18.709999084472656,18.040000915527344,18.39999961853028,8.290374755859375,1155900,18.20800018310547,18.302198520196185,46.92833790971929,-0.4149017868779872,-0.0556045207215351,17.48215763550637,18.7815001487732,20.08084266204002,13.836408199285383,0.3531947787640153,0.6033239277323176,20.50699033340531,13.628812888291597
353,353,353,353,353,353,2016-06-09,18.420000076293945,18.51000022888184,17.8799991607666,17.8799991607666,8.05608081817627,855900,18.16400012969971,18.225435000299896,40.98380676412904,-0.4239523708048835,-0.0517240837187452,17.398375443886735,18.69450006484985,19.99062468581297,13.866373708491356,0.1857937535828858,0.6052294377596774,25.878213938983432,20.01179356696854
354,354,354,354,354,354,2016-06-10,17.8700008392334,18.09000015258789,17.68000030517578,17.709999084472656,7.979487419128418,598000,18.089999961853028,18.1317193792404,39.18095375768496,-0.4397731777362388,-0.0540359125200803,17.3476089679235,18.58450002670288,19.82139108548226,13.310996335679429,0.1464923341376483,0.5912844670205092,21.89337694481716,22.75952707240197
355,355,355,355,355,355,2016-06-13,17.760000228881836,18.280000686645508,17.65999984741211,18.059999465942383,8.13718318939209,495300,18.06599998474121,18.1186793950044,44.74157619939933,-0.4192364783459972,-0.0267993705038709,17.312031113189555,18.52200002670288,19.73196894021621,13.06520798800272,0.3090857725348456,0.5933356364642947,17.288275283568677,21.68662205578976
356,356,356,356,356,356,2016-06-14,18.13999938964844,18.3799991607666,17.75,18.020000457763672,8.119160652160645,434700,17.982999992370605,18.100737770051538,44.22810004307627,-0.4015596520876023,-0.0072980353963808,17.274724365970396,18.46400003433228,19.65327570269416,12.882102103016903,0.3133319345630884,0.5959544596287544,21.979946268671885,20.387199499019243
357,357,357,357,357,357,2016-06-15,18.09000015258789,18.39999961853028,18.0,18.299999237060547,8.245318412780762,509200,17.992999839782716,18.136967127689537,48.79851821173565,-0.3607980234559171,0.0267708745882435,17.277371110430302,18.41899995803833,19.56062880564636,12.396208808391954,0.4478811694242322,0.5819576852645324,34.976775179325024,24.7483322438552
358,358,358,358,358,358,2016-06-16,18.239999771118164,18.46999931335449,18.1299991607666,18.38999938964844,8.285869598388672,381000,18.05499973297119,18.182972993500247,50.25444447835213,-0.3175711167892565,0.0559982250039233,17.347774401575496,18.359999942779545,19.372225483983595,11.02642205183806,0.5148185585364756,0.5646750043590059,43.81548520883499,33.5907355522773
359,359,359,359,359,359,2016-06-17,18.38999938964844,18.450000762939453,18.13999938964844,18.229999542236328,8.21377944946289,483700,18.05799961090088,18.191523275088624,47.581856283749374,-0.2928483587466672,0.0645767864372101,17.351896111423127,18.32149991989136,19.29110372835959,10.584327841145242,0.4528155846460722,0.5464840307112413,48.217986597362334,42.33674899517412
360,360,360,360,360,360,2016-06-20,18.520000457763672,18.790000915527344,18.229999542236328,18.5,8.335432052612305,288700,18.15199966430664,18.24760995234524,52.33478745925835,-0.248602875230766,0.0870578159624891,17.445368259310296,18.27449989318848,19.103631527066664,9.074192330562536,0.6359857093841449,0.5474495551812277,54.66271626387553,48.89872935669095
361,361,361,361,361,361,2016-06-21,18.43000030517578,18.690000534057617,18.270000457763672,18.690000534057617,8.421037673950195,366300,18.21799964904785,18.32804460356567,55.49038451778004,-0.1959477914090825,0.1117703198273381,17.504613947003072,18.24999990463257,18.99538586226207,8.168613276981878,0.7951495295298772,0.5383460209749714,67.50967858191363,56.79679381438384
362,362,362,362,362,362,2016-06-22,18.700000762939453,18.8799991607666,18.540000915527344,18.64999961853028,8.40301513671875,463700,18.242999649047853,18.38658187901378,54.644139355079176,-0.155651741318394,0.1216530959344213,17.572216389855292,18.225499916076664,18.87878344229804,7.168895549966371,0.8248969899095311,0.524178322708103,80.65622679607827,67.60954054728914
363,363,363,363,363,363,2016-06-23,18.8700008392334,19.209999084472656,18.700000762939453,19.100000381469727,8.6057710647583,456900,18.364999771118164,18.516294334005767,61.90583064765306,-0.0864094561260309,0.1527163049014275,17.50828600840679,18.26449995040894,19.020713892411088,8.280696915386578,1.0524233187560124,0.5267369757962707,89.41634871924983,79.19408469908058
364,364,364,364,364,364,2016-06-24,18.6299991607666,18.989999771118164,18.420000076293945,18.739999771118164,8.443568229675293,403300,18.46799983978272,18.556968049844382,54.19329157116343,-0.0598930767455208,0.1433861474255501,17.498387040662475,18.27899990081788,19.05961276097327,8.54108938553547,0.7952807299437264,0.5376843564662568,82.7017914530319,84.25812232278666
